order_id,product_id,add_to_cart_order,reordered
3095480,38480,3,1
3095480,8309,4,1
3095480,27966,5,1
3095480,48186,6,1
3095480,13560,7,1
3095480,28465,8,1
3095480,13263,9,1
3095480,25146,10,1
3095480,13176,11,1
3095480,37029,12,1
3095480,36865,13,1
3095480,27454,14,1
3095480,32360,15,1
3095480,28535,16,1
3095480,11352,17,1
3095480,42637,18,1
3095480,48239,19,1
3095480,22035,20,1
3095480,18200,21,1
3095480,30294,22,1
3095480,13554,23,1
3095480,31263,24,1
3095480,30276,25,1
3095480,18444,26,1
3095480,47783,27,1
3095480,79,28,1
3095480,21903,29,1
3095480,37630,30,1
3095480,49075,31,1
3095480,8528,32,1
3095480,48356,33,0
3095480,39781,34,1
3095480,30391,35,1
3095480,25817,36,1
3095480,46531,37,1
3095480,12758,38,0
3095480,2331,39,0
3095713,23288,1,1
3095713,36670,2,1
3095713,23955,3,1
3095713,47366,4,0
3095713,28204,5,0
3095713,45066,6,0
3096583,9499,1,0
3096583,13535,2,0
3096583,21938,3,0
3096583,17794,4,0
3096583,37120,5,0
3096583,17299,6,0
3096583,15200,7,1
3096583,40706,8,0
3096583,26369,9,0
3096583,6020,10,0
3096583,1140,11,0
3097248,27521,1,1
3097248,10621,2,1
3097248,47209,3,1
3097248,21616,4,1
3097248,34049,5,0
3097248,16349,6,0
3097248,27336,7,0
3097248,1402,8,1
3097248,27086,9,0
3097248,2855,10,1
3097248,33768,11,1
3097248,40706,12,1
3097248,12935,13,1
3097248,27847,14,1
3097248,2116,15,1
3097248,46069,16,0
3097248,46381,17,0
3097248,3682,18,1
3097248,4847,19,1
3097248,28156,20,0
3097248,19706,21,1
3097248,38159,22,0
3097248,37288,23,0
3097248,39947,24,0
3097248,17526,25,0
3097248,24852,26,0
3097248,9430,27,1
3097248,24838,28,1
3097902,16714,1,1
3097902,33257,2,1
3097902,34386,3,1
3097902,1635,4,1
3097902,23347,5,1
3097902,10054,6,1
3097902,33122,7,1
3097902,5268,8,0
3097902,37115,9,0
3098422,33000,1,0
3098422,31958,2,0
3098422,23744,3,0
3098422,41950,4,0
3099286,48697,1,1
3099286,28252,2,1
3099309,44359,1,1
3099309,27336,2,1
3099309,18656,3,0
3099309,10621,4,1
3099309,14651,5,0
3099309,21137,6,0
3099309,35951,7,0
3099309,22739,8,0
3099309,32277,9,0
3099309,3935,10,0
3101204,21903,1,1
3101204,11520,2,1
3101204,5450,3,1
3101204,30489,4,1
3101204,47626,5,1
3101204,17083,6,1
3101204,11777,7,1
3101204,9186,8,1
3101204,32442,9,1
3101204,31342,10,1
3101204,13176,11,1
3101204,46979,12,1
3101204,45007,13,1
3101204,3952,14,1
3101204,1272,15,1
3101204,31027,16,1
3101204,45066,17,1
3101204,26209,18,1
3101204,5479,19,1
3101204,38051,20,1
3101204,38650,21,1
3101204,48364,22,1
3101204,24810,23,1
3101204,29307,24,1
3101204,32624,25,1
3101204,3761,26,1
3101204,49248,27,0
3101204,16570,28,0
3101204,39922,29,1
3101204,48745,30,0
3101204,41842,31,1
3101204,36397,32,0
3102893,39614,1,1
3103652,24852,1,1
3103652,1940,2,1
3103652,33845,3,1
3103652,26209,4,1
3103652,47209,5,1
3103652,24838,6,1
3103652,33647,7,1
3103652,9772,8,1
3103652,49383,9,1
3103652,15872,10,1
3103652,19057,11,0
3105153,25985,1,1
3105153,32655,2,1
3105153,7644,3,1
3105153,16797,4,1
3105153,39844,5,0
3105153,17151,6,0
3105153,32727,7,1
3105153,17487,8,0
3105153,27966,9,0
3105153,28204,10,1
3105153,49352,11,1
3105153,8073,12,1
3105153,27344,13,0
3105153,13176,14,0
3105153,5077,15,1
3105153,31618,16,0
3105153,41385,17,0
3105153,32994,18,0
3105153,28968,19,0
3105153,21195,20,0
3105153,2338,21,0
3105153,7175,22,0
3105153,10521,23,1
3105153,21938,24,1
3107093,44051,1,1
3107093,41290,2,1
3107093,26604,3,0
3107093,27966,4,1
3107093,11123,5,1
3107093,43565,6,1
3107093,39275,7,0
3107093,45622,8,1
3107093,25575,9,1
3107093,28784,10,1
3107093,40831,11,1
3107093,34451,12,1
3107093,9347,13,1
3107093,17858,14,0
3107093,9852,15,1
3107093,29719,16,1
3107093,47272,17,1
3107093,12053,18,1
3107093,45158,19,1
3107093,13323,20,1
3107093,18125,21,0
3107093,23288,22,0
3107093,48144,23,0
3107093,38483,24,0
3107093,15664,25,0
3107093,45064,26,1
3107150,15392,1,1
3107150,45603,2,1
3107150,45948,3,1
3107150,33021,4,0
3107150,5876,5,1
3107639,21077,1,0
3107639,3931,2,0
3107639,37576,3,0
3107639,6074,4,0
3107639,48434,5,0
3107639,18359,6,0
3107639,24852,7,1
3107639,26497,8,1
3107639,41787,9,0
3107639,14111,10,0
3107639,35727,11,0
3107639,47626,12,0
3107639,49381,13,1
3107639,18412,14,0
3107639,31553,15,1
3107639,8544,16,0
3107639,12860,17,0
3107639,49683,18,0
3107639,46010,19,0
3107639,44267,20,0
3107639,13755,21,0
3107639,48214,22,1
3107639,25544,23,0
3107639,16965,24,0
3107639,47631,25,0
3107639,11859,26,1
3107639,13679,27,0
3108123,42477,1,0
3108123,23032,2,0
3108123,36854,3,0
3108267,6550,1,0
3108267,33493,2,1
3108267,29742,3,1
3108267,3894,4,1
3108267,432,5,1
3108267,31764,6,1
3108267,23761,7,1
3108267,24852,8,1
3108267,40706,9,1
3108267,20144,10,1
3108267,1467,11,1
3108267,28912,12,1
3108267,35108,13,1
3108267,41844,14,1
3108267,45835,15,0
3108267,34270,16,1
3108267,4565,17,1
3108267,46686,18,1
3108267,14335,19,1
3108267,29307,20,1
3108267,8229,21,0
3108267,7969,22,0
3108267,19125,23,1
3108267,47626,24,0
3108267,43850,25,1
3108267,45101,26,0
3108267,2097,27,0
3108267,46553,28,0
3108267,2915,29,0
3108267,39942,30,0
3108267,8246,31,0
3108267,5730,32,0
3108267,17235,33,0
3108267,24291,34,0
3108267,11281,35,0
3108267,10895,36,0
3108267,43967,37,0
3108267,11461,38,0
3108576,18362,1,1
3108576,24852,2,1
3108576,41665,3,1
3108576,24024,4,1
3108576,6748,5,1
3108582,11777,1,0
3108582,32429,2,0
3108582,4086,3,0
3108582,31553,4,0
3108582,46914,5,0
3108582,27344,6,0
3110252,39170,1,1
3110252,20305,2,1
3110252,6128,3,1
3110252,19541,4,1
3110252,35385,5,1
3110252,48800,6,1
3110252,39803,7,1
3110252,33945,8,1
3110252,1330,9,1
3110252,49615,10,1
3110252,31608,11,1
3110252,36543,12,1
3110252,37645,13,1
3110252,20874,14,1
3110252,42258,15,1
3110252,29267,16,1
3110252,35507,17,1
3110894,11461,1,1
3110894,1160,2,1
3110894,4210,3,1
3110894,19220,4,1
3110894,47977,5,1
3111209,32964,1,1
3111209,12817,2,0
3111209,27796,3,1
3111209,33095,4,0
3111209,26587,5,1
3111209,19766,6,0
3111209,8460,7,1
3111209,30960,8,1
3111209,20955,9,1
3112455,14966,1,1
3112455,43352,2,1
3112455,13176,3,1
3112455,21137,4,1
3112455,39001,5,1
3112455,30450,6,1
3112455,25017,7,0
3112455,29223,8,1
3112455,9601,9,0
3112861,46572,1,1
3112861,46203,2,1
3112861,37742,3,1
3112861,44872,4,1
3113274,15418,1,0
3113274,31720,2,0
3113274,49235,3,0
3113274,30233,4,0
3113274,36606,5,0
3113274,28199,6,1
3113274,13176,7,1
3113274,8277,8,1
3113274,19678,9,1
3113274,45200,10,1
3113274,17905,11,0
3113274,15102,12,0
3113274,3583,13,1
3113412,44010,1,0
3113412,44533,2,0
3113412,42736,3,0
3113412,605,4,0
3113412,45007,5,0
3113412,36550,6,0
3113412,41229,7,0
3114672,47145,1,0
3114672,8418,2,0
3114672,17328,3,0
3114672,12845,4,0
3114672,13733,5,1
3114672,13176,6,0
3114672,21137,7,0
3114672,45104,8,0
3114672,39922,9,0
3114672,10749,10,1
3114672,21938,11,1
3114672,5818,12,1
3114672,5011,13,0
3114672,31087,14,0
3114672,429,15,0
3114672,10328,16,0
3114672,11755,17,0
3114672,5450,18,1
3114672,35107,19,1
3114739,31683,1,1
3114739,5535,2,1
3114739,28079,3,1
3114739,15945,4,0
3114739,23892,5,0
3114739,6182,6,0
3115798,21137,1,1
3115798,26604,2,1
3115798,19171,3,1
3115798,27156,4,1
3115798,43352,5,1
3115798,17794,6,1
3115798,38453,7,1
3115798,5212,8,1
3116656,28985,1,1
3116656,42244,2,0
3116656,46667,3,1
3116656,42557,4,1
3116656,26209,5,0
3116656,27086,6,1
3116656,5612,7,1
3116656,47766,8,0
3116656,28842,9,0
3118486,23322,1,1
3118486,3999,2,1
3118486,24852,3,1
3118486,39322,4,1
3118486,19947,5,1
3118486,32303,6,1
3118486,611,7,0
3118486,12879,8,1
3118486,39993,9,1
3118633,24852,1,1
3118633,27086,2,1
3118633,48395,3,1
3118633,17652,4,1
3118633,34448,5,1
3118633,2326,6,1
3118633,23801,7,0
3118633,15613,8,0
3118633,35108,9,0
3118633,29675,10,0
3118633,45066,11,0
3118633,32433,12,1
3118633,32760,13,0
3118633,5959,14,0
3118633,35898,15,0
3120718,10690,1,1
3120718,28427,2,1
3120718,36186,3,0
3120718,3039,4,1
3120718,26227,5,1
3120718,16797,6,1
3120718,17442,7,1
3120718,35795,8,0
3120718,10613,9,0
3120718,8138,10,1
3120718,31190,11,0
3120718,32942,12,0
3120718,3921,13,1
3120718,9196,14,1
3120718,9076,15,1
3120718,8017,16,1
3121639,48988,1,1
3121639,38656,2,1
3121639,23334,3,1
3121639,27551,4,1
3121639,25920,5,1
3121639,19948,6,1
3121639,10341,7,1
3121639,20175,8,1
3121639,21100,9,1
3121639,29345,10,0
3121639,3957,11,1
3121639,43814,12,0
3121639,25346,13,0
3121639,2966,14,0
3121789,40706,1,1
3121789,28842,2,1
3121789,32864,3,0
3121789,21903,4,0
3121789,21616,5,0
3121789,45007,6,0
3121789,5450,7,0
3121789,49683,8,1
3121789,46667,9,1
3121789,4605,10,0
3121789,32734,11,0
3121789,19156,12,1
3121789,22367,13,0
3121789,11757,14,0
3121789,49100,15,0
3121789,26604,16,0
3121789,16101,17,0
3121789,47993,18,0
3121789,45681,19,0
3121789,14335,20,0
3121789,14267,21,0
3121789,7021,22,0
3121789,8670,23,0
3121789,46676,24,0
3121789,35217,25,0
3121789,4799,26,0
3121789,19068,27,0
3123006,45504,1,1
3123006,2748,2,1
3123006,28699,3,1
3123006,21137,4,1
3123006,27966,5,1
3123006,35887,6,1
3123006,47209,7,1
3123006,9390,8,1
3123006,14976,9,0
3123006,31343,10,0
3123006,18272,11,1
3123006,41950,12,1
3123006,9595,13,1
3123006,2452,14,0
3123006,43504,15,1
3123006,29311,16,0
3123006,28842,17,0
3123692,26047,1,1
3123692,29180,2,1
3123692,27966,3,1
3123692,19057,4,1
3123692,44422,5,1
3123692,43037,6,1
3123692,2580,7,1
3123692,21907,8,1
3123692,18583,9,1
3123692,28289,10,0
3123692,39922,11,0
3123692,33022,12,0
3123692,18303,13,1
3124842,26367,1,0
3124842,26769,2,0
3124842,19513,3,0
3124842,2094,4,0
3124842,43428,5,0
3124842,23215,6,0
3124842,47766,7,1
3124842,35270,8,0
3124842,20791,9,0
3124842,8185,10,0
3125190,38928,1,1
3126308,13565,1,1
3126308,28985,2,1
3126308,26209,3,1
3126308,45066,4,1
3126308,9387,5,1
3126308,34969,6,1
3126308,1935,7,1
3126308,45104,8,1
3126308,18523,9,1
3126308,47087,10,1
3126308,1559,11,1
3126308,343,12,1
3126308,5876,13,1
3126308,31553,14,1
3126308,24954,15,1
3126308,44632,16,1
3126308,5161,17,1
3126308,22113,18,1
3126308,7120,19,1
3126308,35221,20,1
3126308,13176,21,1
3126308,43352,22,1
3126308,26604,23,1
3126308,39275,24,1
3126308,5212,25,1
3126308,21137,26,0
3126308,40396,27,0
3126308,30489,28,1
3126308,2091,29,0
3126335,26283,1,0
3126335,19678,2,1
3126335,44329,3,1
3126335,2326,4,1
3126335,20009,5,1
3126335,25197,6,1
3126335,16254,7,1
3126335,13176,8,1
3126335,44560,9,1
3126335,13517,10,1
3126335,16185,11,1
3126335,47388,12,1
3126335,27845,13,1
3126335,42585,14,1
3126335,26209,15,1
3126335,48679,16,1
3126335,39928,17,1
3126335,34969,18,1
3126335,39877,19,1
3126335,21903,20,1
3126335,49683,21,1
3126335,37646,22,1
3126335,16797,23,1
3126335,32827,24,1
3126335,17794,25,1
3126335,2180,26,0
3126335,2132,27,0
3126335,19019,28,0
3127342,43721,1,0
3127552,47766,1,1
3127552,21137,2,1
3127552,4920,3,0
3127552,39275,4,0
3127552,39928,5,0
3127552,14966,6,0
3127552,26209,7,1
3127552,37067,8,0
3128387,27845,1,1
3128387,21267,2,1
3128387,12258,3,1
3128387,45535,4,1
3128387,29675,5,0
3128387,32433,6,1
3128387,39877,7,0
3128387,30391,8,1
3128387,8424,9,1
3128387,13198,10,1
3128387,39160,11,1
3128387,4920,12,1
3128387,48190,13,1
3128387,34448,14,1
3128387,31433,15,1
3128387,40593,16,1
3128387,46346,17,1
3128387,21137,18,1
3128387,43713,19,1
3128387,25824,20,1
3128387,34969,21,1
3128387,14898,22,1
3128387,18594,23,1
3128387,7751,24,1
3129480,13176,1,1
3129480,16797,2,1
3129480,3999,3,0
3129480,25256,4,1
3129480,49683,5,0
3129480,33342,6,0
3129480,15937,7,0
3129480,17794,8,1
3129480,34126,9,0
3129480,25346,10,1
3129480,34969,11,0
3129480,31717,12,1
3129480,21709,13,1
3130140,4957,1,1
3130140,40571,2,1
3130140,4605,3,1
3130140,47626,4,0
3130140,9741,5,1
3130140,40332,6,1
3130140,40376,7,1
3130140,6128,8,1
3130140,27104,9,1
3130140,32446,10,1
3130140,42814,11,0
3130140,6503,12,0
3130140,31553,13,1
3130140,44234,14,0
3130381,24838,1,0
3130381,39990,2,1
3130381,5752,3,1
3130381,31555,4,1
3130381,46229,5,0
3130381,6606,6,1
3130381,25504,7,1
3130381,2509,8,0
3130381,37141,9,0
3130381,12162,10,0
3130381,2809,11,0
3130381,1406,12,0
3130381,43522,13,0
3130381,42029,14,1
3130851,44643,1,1
3130851,14955,2,0
3130851,11440,3,1
3130851,10132,4,1
3130851,21137,5,1
3130851,11520,6,1
3130851,8277,7,1
3130851,19677,8,1
3130851,11067,9,1
3130851,45633,10,1
3130851,35121,11,0
3135267,21903,1,1
3135267,16797,2,1
3135267,6184,3,1
3136374,6991,1,0
3136374,15905,2,0
3136374,6047,3,0
3136374,3431,4,0
3136374,9075,5,0
3137173,38802,1,1
3137173,38266,2,1
3137173,40708,3,0
3137173,41743,4,0
3137173,34358,5,0
3137173,42625,6,1
3137173,9076,7,0
3137173,9387,8,0
3138460,21137,1,1
3138460,11777,2,1
3138460,43772,3,1
3138460,47630,4,1
3138460,8986,5,1
3138460,42265,6,1
3138460,24010,7,1
3138460,8424,8,1
3140463,13424,1,0
3140463,30450,2,0
3140463,4724,3,1
3140463,42265,4,1
3140463,6184,5,0
3140463,3798,6,0
3140463,10326,7,0
3140463,44683,8,1
3140463,15200,9,0
3140463,21292,10,1
3140463,8048,11,0
3140463,37086,12,0
3140463,32079,13,0
3140463,31651,14,0
3140463,16974,15,0
3140463,35561,16,0
3140463,30365,17,0
3140463,4557,18,0
3140463,13535,19,0
3142723,24852,1,1
3142723,9703,2,1
3142723,34126,3,1
3142723,9018,4,0
3142723,47280,5,1
3142723,1940,6,0
3142723,25890,7,1
3142723,18389,8,1
3142723,44449,9,1
3142723,18696,10,0
3142723,49025,11,0
3142723,21681,12,0
3142723,5060,13,0
3142723,16462,14,0
3143337,47616,1,1
3143337,38426,2,0
3143337,7175,3,0
3143337,8239,4,0
3143337,47766,5,0
3143337,49683,6,0
3143337,47144,7,0
3143940,5785,1,1
3143940,48620,2,1
3143940,6489,3,1
3143940,29180,4,1
3143940,5876,5,1
3143940,6970,6,1
3145116,17957,1,1
3145116,31506,2,0
3145116,19660,3,0
3145497,33768,1,1
3145497,30391,2,0
3145497,13196,3,1
3145497,32177,4,1
3145497,36127,5,0
3145497,43101,6,1
3145497,27744,7,1
3145497,39628,8,0
3145497,21137,9,1
3145497,7948,10,1
3145497,22512,11,1
3145497,10944,12,1
3145497,17803,13,1
3145497,8516,14,0
3145497,4086,15,0
3145497,43920,16,1
3145497,42828,17,1
3145497,41793,18,1
3146604,42980,1,1
3146604,5450,2,0
3146604,19173,3,0
3146604,35769,4,0
3146604,38003,5,0
3146604,34329,6,0
3146604,27344,7,0
3146604,40063,8,0
3147418,4658,1,0
3147418,4844,2,0
3147418,4932,3,0
3147418,17526,4,1
3147418,40268,5,1
3147418,42719,6,1
3147418,25138,7,1
3147418,46252,8,0
3147418,41220,9,1
3147418,9472,10,0
3147418,26901,11,0
3147506,36865,1,1
3147506,1511,2,1
3147506,26128,3,1
3147506,8309,4,1
3147506,48892,5,0
3147506,34262,6,1
3150863,16874,1,1
3150863,38563,2,0
3150863,43865,3,0
3150863,38789,4,1
3150863,33452,5,1
3150863,14838,6,0
3151288,13948,1,0
3151659,37687,1,1
3151659,26317,2,1
3151659,6184,3,1
3153213,4243,1,1
3153213,23451,2,1
3153213,28137,3,0
3153772,4879,1,1
3153772,39108,2,0
3153772,33026,3,1
3153772,40897,4,0
3153772,30557,5,0
3153772,13176,6,0
3153772,30696,7,1
3153772,33287,8,0
3153772,34702,9,1
3153772,17867,10,0
3153772,46844,11,0
3153772,39464,12,0
3153772,27323,13,1
3153772,33184,14,0
3153772,15290,15,0
3153772,49683,16,0
3153772,1115,17,0
3153772,26628,18,0
3153772,36534,19,0
3154969,6016,1,1
3154969,27510,2,1
3154969,3676,3,1
3154969,10890,4,0
3154969,41539,5,0
3155162,26317,1,1
3155162,12078,2,1
3155162,13176,3,1
3155162,651,4,1
3155162,35561,5,1
3155162,13032,6,1
3155162,40199,7,1
3155162,21195,8,0
3158741,13259,1,0
3158741,28610,2,0
3158741,21573,3,1
3158741,11759,4,0
3159731,22959,1,1
3159731,49683,2,1
3159731,22035,3,1
3159731,43772,4,1
3159731,4799,5,1
3159731,18362,6,0
3159731,16797,7,1
3159731,24852,8,1
3159731,5646,9,1
3159731,9339,10,0
3159731,3599,11,0
3159731,13870,12,1
3159731,15290,13,1
3159731,43768,14,0
3159731,20887,15,0
3159731,47626,16,1
3161232,5077,1,1
3161232,49191,2,1
3161232,24852,3,1
3161232,13249,4,1
3161232,47616,5,1
3161232,16617,6,1
3161232,8424,7,1
3161232,19019,8,1
3161232,13380,9,0
3161232,18821,10,1
3161232,44310,11,0
3161232,13212,12,0
3161232,24850,13,0
3161232,44098,14,0
3161232,49093,15,0
3161232,23554,16,0
3161232,29091,17,0
3161232,34216,18,0
3161966,49235,1,1
3162003,21616,1,1
3162003,1117,2,1
3162003,717,3,1
3162003,23265,4,1
3162003,34365,5,0
3162003,19057,6,1
3162003,34243,7,0
3163411,10032,1,1
3163983,13176,1,1
3163983,28204,2,1
3163983,34270,3,1
3163983,36735,4,1
3163983,23029,5,1
3163983,1947,6,1
3164697,23288,1,0
3165557,24830,1,1
3165557,47209,2,1
3165557,28985,3,1
3165557,21903,4,1
3165649,9387,1,1
3165649,13176,2,0
3165649,46906,3,1
3165701,48205,1,1
3165786,5258,1,1
3165786,35561,2,1
3165786,39275,3,0
3165786,6184,4,1
3165786,5129,5,0
3165786,28918,6,1
3166535,9852,1,1
3166535,41950,2,0
3166535,13860,3,0
3166535,41720,4,0
3166535,1069,5,1
3166535,46842,6,1
3166535,1006,7,0
3166535,48423,8,1
3166535,10995,9,0
3166535,37067,10,1
3166535,33674,11,1
3166535,47626,12,0
3166535,41374,13,0
3166535,40203,14,1
3166535,25836,15,1
3166535,46025,16,1
3166535,20078,17,1
3166535,31683,18,1
3166535,325,19,0
3166535,40601,20,1
3166535,34582,21,0
3166535,31173,22,0
3166535,35042,23,1
3166535,25544,24,0
3166535,36457,25,0
3166535,32240,26,0
3166535,30391,27,0
3166535,35985,28,0
3166535,1313,29,0
3167296,7261,1,0
3167296,27652,2,0
3167296,13842,3,1
3167296,26209,4,1
3167296,14399,5,0
3167296,41290,6,0
3167296,10851,7,0
3167296,1398,8,1
3167296,43945,9,1
3167296,17044,10,1
3168922,4913,1,1
3171516,37203,1,0
3172170,2314,1,1
3172170,18078,2,1
3172170,13176,3,1
3172170,47209,4,1
3172170,17429,5,1
3172170,7781,6,1
3172170,8866,7,1
3172170,47717,8,1
3172170,12597,9,1
3172170,9687,10,1
3172170,39877,11,1
3172170,13819,12,1
3172170,21137,13,1
3172170,15937,14,1
3173206,9755,1,1
3173206,24852,2,1
3173206,37147,3,1
3173206,11481,4,1
3173206,47977,5,1
3173206,41625,6,1
3173206,10193,7,1
3173206,926,8,0
3173206,36360,9,1
3173206,22882,10,1
3173206,2846,11,0
3173632,130,1,0
3173632,10108,2,1
3173632,49030,3,1
3173632,26878,4,1
3173632,27510,5,1
3173632,260,6,1
3173750,27231,1,0
3173750,9366,2,0
3173750,27086,3,1
3173750,4799,4,1
3173750,2086,5,1
3173750,27509,6,1
3173750,18337,7,0
3173750,4781,8,1
3173750,21198,9,0
3173750,15842,10,0
3173750,47209,11,1
3173750,36550,12,1
3173750,3397,13,1
3173750,12442,14,1
3173750,31343,15,1
3173750,26126,16,0
3173750,41950,17,0
3173750,19678,18,0
3173750,48205,19,0
3173757,26431,1,1
3173757,13350,2,1
3173757,21053,3,1
3173757,28985,4,1
3173757,39928,5,1
3173757,44359,6,1
3173757,42241,7,1
3173757,4461,8,0
3173757,39190,9,1
3174585,49193,1,1
3174585,40174,2,1
3174585,16953,3,1
3176551,37067,1,1
3176551,45007,2,1
3176551,14482,3,0
3176785,23909,1,1
3176785,8174,2,1
3176785,38739,3,1
3176785,41678,4,1
3176785,8277,5,1
3176785,32030,6,1
3176785,40198,7,1
3176785,46886,8,1
3176785,21903,9,1
3176785,21137,10,1
3176785,23375,11,1
3176785,4799,12,1
3176785,27715,13,1
3176785,49075,14,1
3176785,343,15,1
3176785,27156,16,1
3176785,23695,17,1
3176785,23734,18,1
3176785,34969,19,1
3176785,40233,20,1
3176785,49437,21,0
3176785,42585,22,1
3178892,19660,1,1
3178892,45920,2,1
3178892,37291,3,1
3178892,43721,4,1
3178892,48812,5,0
3178892,13591,6,0
3178964,23224,1,1
3180226,32839,1,1
3180226,25146,2,1
3180226,5393,3,1
3180226,43394,4,1
3180226,6187,5,1
3180226,49236,6,1
3180226,46979,7,1
3180226,18382,8,1
3180226,24964,9,1
3180226,5818,10,1
3180226,47626,11,1
3180226,46906,12,1
3180226,35108,13,1
3180226,11068,14,0
3182743,23734,1,0
3182743,29088,2,0
3182743,47284,3,0
3182743,22890,4,0
3182743,27796,5,1
3182743,7632,6,0
3182743,5912,7,1
3182743,46266,8,1
3182743,8193,9,0
3182743,12143,10,0
3182743,2295,11,0
3182743,27363,12,1
3182743,10492,13,0
3182743,26665,14,0
3182743,41950,15,0
3182743,28993,16,0
3182743,45116,17,0
3182743,36431,18,0
3182743,8424,19,0
3182743,27336,20,0
3182743,21286,21,0
3182743,12845,22,0
3182743,33647,23,0
3182743,4983,24,0
3182743,10991,25,0
3182743,38890,26,0
3182743,9248,27,0
3182743,32768,28,1
3183098,14419,1,1
3183098,4724,2,1
3183098,16797,3,1
3183098,14161,4,0
3183098,16283,5,0
3183558,42451,1,1
3183558,25384,2,1
3183558,26709,3,1
3183558,40581,4,1
3183558,7781,5,0
3183558,6139,6,1
3183558,4635,7,0
3184936,13139,1,0
3184936,11678,2,0
3186485,21115,1,0
3186485,30849,2,1
3186485,14335,3,1
3186485,7628,4,0
3186485,27841,5,1
3186485,44987,6,0
3186485,12564,7,0
3186774,12785,1,1
3186774,26922,2,0
3186774,21240,3,1
3186774,4889,4,1
3186774,49683,5,0
3186774,47792,6,1
3188025,2708,1,1
3188025,29373,2,1
3188025,32636,3,1
3188025,5077,4,1
3188025,33176,5,1
3188025,9623,6,1
3188025,48428,7,1
3188025,8025,8,0
3188025,18987,9,0
3188025,46147,10,1
3188385,14920,1,1
3188469,28842,1,0
3188469,49128,2,0
3188469,20114,3,0
3188469,12118,4,0
3188469,17795,5,0
3188469,24946,6,1
3194255,35267,1,0
3194255,28985,2,1
3194255,49683,3,1
3194255,46667,4,1
3194255,18027,5,1
3194255,40545,6,1
3194255,41007,7,1
3194255,44632,8,1
3194530,21903,1,1
3194530,26369,2,1
3194530,27845,3,1
3194530,45066,4,1
3194530,18159,5,0
3194530,19691,6,1
3194530,8424,7,1
3194530,24535,8,0
3194530,41787,9,0
3194530,27243,10,0
3194530,19678,11,0
3194530,20114,12,0
3194530,27783,13,1
3196457,25347,1,1
3196457,23760,2,1
3196457,36046,3,1
3196457,27966,4,1
3196457,16797,5,1
3196457,11568,6,1
3196457,49131,7,1
3196457,26604,8,1
3196457,5564,9,1
3196457,877,10,1
3196457,40574,11,1
3196457,28400,12,1
3196457,3861,13,1
3196457,21288,14,1
3196457,17122,15,1
3196457,48299,16,0
3196457,19019,17,1
3196457,24747,18,0
3196457,264,19,0
3196457,38241,20,0
3196457,42372,21,0
3196457,41666,22,0
3196457,43035,23,0
3197269,38928,1,1
3197269,43720,2,1
3197269,11580,3,0
3198712,23288,1,0
3198712,8617,2,1
3198712,22133,3,0
3199143,43457,1,1
3199143,33493,2,0
3199143,39275,3,0
3199143,13708,4,1
3200062,46203,1,1
3200062,19674,2,0
3201950,13945,1,0
3201950,4472,2,0
3201950,49447,3,0
3201950,37203,4,0
3201950,41565,5,1
3202163,22046,1,1
3202163,35887,2,1
3202163,15541,3,1
3202163,38768,4,1
3202163,30827,5,0
3202425,6184,1,1
3202425,17122,2,1
3202425,41787,3,1
3202493,8007,1,0
3202493,15649,2,1
3202493,38609,3,0
3202493,5025,4,0
3202493,4605,5,0
3202493,22312,6,0
3202493,23375,7,0
3202493,26497,8,0
3202493,27336,9,0
3202493,35887,10,0
3202493,29077,11,0
3202493,4367,12,0
3202493,11068,13,0
3202493,8424,14,0
3202493,33846,15,0
3202493,27156,16,0
3202493,3442,17,0
3202493,35851,18,0
3202493,47029,19,0
3202493,45210,20,0
3202493,48726,21,0
3202493,31371,22,0
3202493,1503,23,0
3202493,34126,24,0
3202493,33884,25,0
3202796,7916,1,1
3202796,21616,2,1
3202796,8859,3,1
3203982,42743,1,1
3203982,22340,2,1
3203982,22653,3,1
3205651,19057,1,0
3205651,27966,2,1
3205651,41950,3,1
3206948,45061,1,0
3206948,20114,2,1
3206948,39693,3,0
3206948,24852,4,1
3206948,14992,5,1
3208416,8021,1,1
3208416,605,2,1
3208416,30233,3,1
3208416,16797,4,1
3208416,33572,5,1
3208416,9515,6,0
3209848,37646,1,0
3209848,40706,2,0
3209848,40593,3,0
3209848,24631,4,1
3209848,29879,5,0
3209848,7963,6,0
3209848,45364,7,0
3209848,27344,8,0
3209848,22963,9,0
3209848,42585,10,0
3209848,46321,11,1
3209848,21841,12,0
3209848,34034,13,0
3209848,30620,14,0
3209848,21777,15,0
3209848,13829,16,0
3210857,24852,1,1
3210857,47766,2,1
3210857,47626,3,1
3210857,43352,4,1
3210857,10151,5,0
3210857,7627,6,0
3210857,24053,7,1
3213842,47868,1,0
3213842,6587,2,0
3213842,40709,3,0
3213842,6489,4,0
3213842,42987,5,0
3213842,26981,6,0
3213842,21914,7,0
3213842,4376,8,0
3213842,44396,9,0
3213842,18851,10,0
3213842,47590,11,0
3213842,33462,12,0
3213842,24632,13,0
3213842,37859,14,0
3213842,29238,15,0
3213842,26887,16,0
3213842,25927,17,0
3213842,15841,18,0
3213842,2992,19,0
3213842,13176,20,1
3213842,31915,21,1
3213842,37646,22,0
3213842,48642,23,0
3215722,31778,1,0
3215722,42736,2,1
3215722,33386,3,1
3215722,12817,4,1
3215722,42731,5,1
3215844,5077,1,1
3216481,19048,1,0
